"user_id","num_sessions","total_page_clicks","avg_session_duration_min","num_flights_booked","num_hotels_booked","avg_flight_price","avg_hotel_price_per_night","avg_trip_nights","avg_total_discount","user_age","customer_age_months"
"573493","9","122","1.67","3","3","360.95","65.00","2.7","0.20","49","2"
"583955","8","130","2.02","0","0","","","","0.20","28","2"
"522484","10","192","2.40","6","4","496.37","169.00","4.8","","52","3"
"635576","9","111","1.53","4","3","541.87","152.67","1.3","","40","1"
"518338","8","154","2.39","3","4","223.71","145.75","5.3","","37","3"
"562334","9","184","2.54","3","4","444.59","92.00","3.3","","43","2"
"537317","8","152","2.36","3","4","629.67","109.25","5.8","","33","3"
"604916","8","97","1.50","0","0","","","","0.25","26","2"
"542815","8","89","1.40","0","0","","","","","18","3"
"437069","8","204","3.18","5","5","359.28","122.80","3.4","","44","4"
"496382","8","130","2.01","4","2","189.56","251.00","3.0","","44","3"
"557562","8","188","2.91","3","5","328.10","123.60","8.0","","39","2"
"517776","8","137","2.13","3","3","1314.70","266.33","2.3","","61","3"
"542027","8","92","1.43","3","4","225.38","154.25","3.0","","39","3"
"404879","8","127","1.97","4","3","261.72","246.33","3.3","","39","5"
"599437","8","108","1.68","3","3","447.71","135.67","2.7","0.30","53","2"
"563995","8","67","1.04","2","2","1313.53","152.50","4.0","","27","2"
"520097","8","152","2.39","4","3","192.03","132.33","1.0","0.25","53","3"
"497225","8","136","2.12","5","5","326.80","207.20","3.0","","49","3"
"534957","8","126","1.95","4","2","439.39","151.50","1.5","","50","3"
"705984","8","80","1.24","0","0","","","","","22","0"
"592366","9","125","1.71","2","3","185.43","292.67","3.0","","38","2"
"552372","8","108","1.68","2","2","239.97","118.50","0.5","","50","2"
"693729","8","108","1.70","2","2","217.47","166.50","1.5","0.20","30","0"
"666292","8","125","6.67","2","2","936.29","436.00","13.0","0.10","26","1"
"564604","9","147","2.02","3","2","278.45","246.50","1.0","","39","2"
"630178","9","71","0.99","1","1","293.99","329.00","3.0","0.25","41","1"
"520539","8","164","8.07","5","5","275.87","124.40","6.8","0.20","53","3"
"532259","8","200","3.13","5","6","350.34","135.83","3.5","","56","3"
"519348","8","159","2.43","3","3","223.83","141.67","2.0","","46","3"
"590429","8","127","1.96","3","1","232.66","384.00","2.0","","58","2"
"539243","8","172","2.65","3","3","201.38","122.00","7.7","0.20","21","3"
"506234","9","146","2.03","3","3","401.19","120.67","4.3","","39","3"
"516543","8","75","1.17","1","1","617.12","271.00","6.0","","51","3"
"540029","8","116","1.79","2","2","2687.97","117.50","5.0","","64","3"
"544497","8","117","1.82","0","1","","332.00","4.0","","18","3"
"518044","9","131","1.82","2","3","377.71","107.00","5.7","","55","3"
"634601","9","94","1.28","0","0","","","","","21","1"
"600886","9","135","1.84","4","4","238.91","204.50","3.8","0.25","41","2"
"643324","8","159","2.49","0","0","","","","","66","1"
"566432","9","132","1.85","3","4","882.70","153.50","2.0","","64","2"
"618308","10","149","1.84","2","2","230.51","244.00","1.5","0.20","60","1"
"589121","9","106","1.45","2","3","62.03","133.67","1.0","","23","2"
"508973","9","129","1.79","2","2","645.56","78.50","2.0","","37","3"
"514931","9","100","1.38","0","0","","","","","18","3"
"529768","8","120","1.85","4","3","509.00","129.67","2.0","","44","3"
"579503","8","82","1.29","0","0","","","","","74","2"
"521000","8","184","2.82","3","3","206.97","180.33","1.3","0.25","48","3"
"512329","8","142","2.18","6","6","167.78","160.17","2.2","","37","3"
"548032","8","169","2.60","3","2","369.98","191.00","1.5","","43","2"
"558786","9","181","2.49","3","2","331.45","138.50","3.5","","39","2"
"552760","8","106","1.63","3","1","403.74","191.00","2.0","0.50","53","2"
"509098","9","158","2.20","2","1","849.54","64.00","6.0","","44","3"
"517622","8","117","1.84","0","0","","","","","19","3"
"527046","9","149","2.03","3","3","446.10","197.00","3.0","","41","3"
"551430","8","120","1.86","2","2","995.50","105.50","2.0","","44","2"
"432941","8","156","2.43","3","4","1032.57","115.50","4.8","","41","4"
"424553","8","216","3.35","1","3","393.35","125.67","5.3","0.45","50","5"
"565280","8","125","1.94","2","1","1643.25","116.00","2.0","","21","2"
"538069","8","500","21.16","6","6","641.66","145.17","2.5","","50","3"
"556067","8","144","2.23","5","5","250.54","222.00","5.4","","41","2"
"515421","8","161","2.50","4","4","468.18","115.50","2.3","","49","3"
"529048","9","107","1.48","1","1","483.46","261.00","2.0","","65","3"
"552303","8","144","2.25","3","4","200.03","151.75","6.0","","56","2"
"632316","8","151","2.34","3","3","834.64","203.00","2.0","","52","1"
"530666","8","125","1.94","2","1","391.62","113.00","1.0","","30","3"
"553773","9","418","16.30","5","4","317.42","169.00","3.3","","49","2"
"572428","9","194","2.66","2","2","297.39","123.50","3.5","","42","2"
"538780","9","163","2.24","3","3","536.21","138.67","5.0","","48","3"
"516639","8","162","2.52","5","2","440.40","109.00","3.5","","54","3"
"539209","8","124","1.92","4","3","467.44","204.33","2.3","0.20","49","3"
"563691","8","75","1.16","0","1","","105.00","5.0","","18","2"
"533123","9","129","1.78","2","1","267.39","177.00","3.0","","42","3"
"518866","8","116","1.81","3","3","624.96","134.67","2.3","","56","3"
"519357","9","130","1.78","5","4","137.94","164.75","1.8","","46","3"
"483525","8","169","2.64","1","1","360.81","153.00","2.0","0.40","46","3"
"526970","8","146","2.27","2","4","448.60","162.50","3.0","","39","3"
"525842","8","120","1.86","2","3","95.12","212.33","4.0","","42","3"
"443598","8","93","1.44","2","2","1183.54","212.00","4.5","","44","4"
"546612","8","128","1.99","1","1","454.80","560.00","1.0","0.10","26","2"
"548422","8","228","4.64","6","6","338.33","114.50","2.5","","40","2"
"565467","8","101","1.56","2","3","249.02","156.00","5.0","","28","2"
"557118","9","156","2.18","5","5","300.14","128.00","2.2","","41","2"
"640849","8","215","3.33","4","2","288.46","111.00","4.0","","51","1"
"558114","9","350","15.38","4","5","2367.62","221.80","8.4","","49","2"
"544513","8","112","1.75","4","3","367.17","154.67","2.3","","55","3"
"501322","9","166","2.29","3","4","618.57","169.25","2.5","","55","3"
"646259","8","100","1.53","0","2","","210.50","4.5","","25","1"
"514275","8","133","2.05","2","3","522.77","183.33","5.0","","31","3"
"631787","8","378","17.75","4","4","552.59","170.00","3.3","","47","1"
"774666","8","103","1.64","2","1","316.85","117.00","5.0","","46","11"
"546679","8","165","2.54","3","3","299.46","147.67","3.7","0.15","36","2"
"589162","9","144","2.00","3","3","502.44","162.67","4.3","","50","2"
"575908","10","201","3.38","4","3","522.92","205.00","2.0","","31","2"
"569923","8","168","2.58","1","0","646.32","","","0.55","24","2"
"509765","9","177","2.42","4","4","703.50","194.25","1.0","","31","3"
"750982","8","226","3.50","4","4","358.10","99.50","0.8","","52","0"
"522062","8","137","2.11","4","3","513.34","131.33","2.7","","51","3"
"651805","8","78","1.20","2","2","582.73","178.00","2.0","","49","1"
"557282","8","105","1.65","2","2","336.22","274.50","4.0","","41","2"
"580460","8","104","1.62","3","2","213.59","83.00","4.5","","43","2"
"527150","8","158","2.48","3","3","399.36","134.67","3.3","","33","3"
"515578","8","185","2.87","5","6","489.26","171.83","2.5","","38","3"
"635375","8","114","1.76","0","1","","92.00","21.0","","18","1"
"572397","8","53","0.83","0","0","","","","","54","2"
"607152","8","364","16.79","5","6","387.05","138.33","2.8","","34","2"
"543937","8","83","1.30","2","3","745.49","190.33","3.0","0.20","45","3"
"548230","8","94","1.46","1","3","79.23","229.00","6.7","","60","2"
"528683","9","191","2.62","1","2","274.63","211.00","8.0","","51","3"
"499780","8","348","5.38","0","0","","","","","38","3"
"563736","8","90","1.40","2","3","1222.56","255.00","4.3","","41","2"
"590471","10","144","1.77","4","2","1725.03","195.50","0.5","","56","2"
"479785","8","46","0.71","0","0","","","","0.20","38","4"
"513397","8","175","2.70","4","4","362.68","153.50","2.8","","54","3"
"649081","8","180","2.80","4","3","186.49","114.33","2.3","","44","1"
"517231","8","84","1.30","1","2","411.88","401.00","8.5","","48","3"
"589812","8","100","1.53","1","1","590.36","469.00","1.0","","50","2"
"531807","9","163","2.24","3","3","530.18","130.00","2.7","","38","3"
"554155","9","113","1.58","1","2","114.49","242.00","3.0","","44","2"
"525379","8","58","0.89","0","0","","","","0.20","18","3"
"438189","9","175","2.42","6","5","342.37","230.00","2.0","","37","4"
"568931","8","427","18.54","6","4","240.22","149.33","2.0","","44","2"
"520861","9","262","15.32","4","3","386.96","138.00","4.5","","52","3"
"560035","8","85","1.32","2","2","323.00","133.50","6.0","0.20","52","2"
"533464","8","171","2.67","2","1","453.61","120.00","1.0","","58","3"
"539315","9","113","1.57","3","3","508.16","152.33","2.3","0.35","55","3"
"532329","8","110","1.70","1","2","216.97","255.50","15.5","","20","3"
"615544","8","143","2.22","1","0","167.06","","","","38","1"
"621150","8","84","1.29","0","0","","","","","19","1"
"516614","8","159","2.46","4","3","445.65","167.00","4.3","","38","3"
"695557","8","167","2.59","4","4","608.19","167.25","2.5","0.30","31","0"
"604804","8","85","1.33","2","1","204.00","52.00","0.0","","50","2"
"566275","8","78","1.22","1","2","340.26","330.50","6.5","","33","2"
"493177","8","117","1.81","4","4","200.60","257.25","6.0","","47","3"
"516243","8","65","1.00","0","0","","","","","34","3"
"543306","8","163","2.55","2","2","350.34","209.50","4.0","","38","3"
"476693","8","168","2.61","4","4","566.80","168.50","1.3","","38","4"
"571429","9","120","1.65","2","2","450.82","363.00","1.0","","42","2"
"662010","8","133","2.05","4","4","534.59","242.50","2.3","","43","1"
"649080","8","100","1.57","1","2","376.90","218.00","3.0","","39","1"
"568790","8","109","1.70","3","3","318.41","192.00","3.0","0.30","53","2"
"618881","9","151","2.11","3","2","746.64","192.50","1.5","","64","1"
"524038","8","135","2.09","4","4","391.94","94.25","1.0","","42","3"
"530282","8","165","2.58","4","4","181.12","120.50","3.5","","39","3"
"545652","8","156","2.41","3","3","312.26","117.33","2.3","","44","2"
"536782","8","150","2.33","4","4","251.25","179.00","2.8","","46","3"
"517549","9","193","2.64","6","5","513.44","155.20","2.6","","52","3"
"559832","8","33","0.53","0","0","","","","0.15","21","2"
"581577","8","130","2.01","2","2","440.16","148.50","0.5","","38","2"
"537412","8","175","2.70","3","4","704.68","157.00","5.8","","54","3"
"511379","9","129","1.79","3","3","228.15","155.67","2.3","","49","3"
"539866","8","138","2.11","0","0","","","","","24","3"
"467092","8","281","16.28","2","2","451.03","120.00","10.0","","19","4"
"514867","8","126","1.95","3","3","572.44","137.33","4.3","","45","3"
"539919","8","379","17.78","1","4","","383.75","4.5","","81","3"
"571553","8","172","2.63","4","5","587.02","174.00","5.2","","51","2"
"531006","9","88","1.21","2","2","434.27","132.00","5.5","","41","3"
"666718","8","132","2.02","2","1","297.87","190.00","2.0","","46","1"
"531795","8","84","1.30","1","1","472.69","82.00","12.0","","71","3"
"545981","8","235","3.61","3","5","166.75","305.00","5.2","","37","2"
"521925","8","118","1.80","3","5","444.11","164.00","5.0","0.15","42","3"
"521663","8","140","2.19","0","0","","","","0.15","35","3"
"510104","8","121","1.88","3","2","390.07","134.50","2.0","","37","3"
"736075","8","394","18.92","4","4","503.81","148.25","1.0","","28","0"
"537121","8","89","1.39","1","0","586.88","","","","55","3"
"577381","8","93","1.44","0","0","","","","","48","2"
"497829","8","152","2.36","2","2","568.98","178.00","1.5","0.15","57","3"
"452612","8","279","14.10","3","3","490.84","151.33","3.3","0.20","43","4"
"523842","8","180","2.81","3","4","343.99","134.25","5.5","","44","3"
"526144","8","150","2.33","5","4","363.30","283.50","3.5","0.15","44","3"
"526354","9","164","2.27","4","4","413.73","205.75","4.8","","49","3"
"579275","8","127","4.31","5","6","1638.76","202.67","5.3","","46","2"
"609230","8","93","1.43","2","1","360.94","97.00","1.0","","31","2"
"548488","8","118","1.81","3","3","300.82","156.33","1.7","","37","2"
"505066","8","81","1.25","0","1","","136.00","3.0","0.40","26","3"
"509052","8","130","2.00","1","1","480.01","116.00","1.0","0.25","62","3"
"568182","8","80","1.26","1","2","252.90","188.00","4.0","","39","2"
"537819","8","172","2.68","3","4","344.06","220.25","2.8","","39","3"
"575208","8","78","1.21","1","1","592.07","270.00","2.0","","40","2"
"603515","8","152","2.34","2","3","172.31","205.67","4.0","","39","2"
"550221","9","120","1.65","3","3","662.41","175.67","1.3","","39","2"
"570418","9","235","3.24","4","3","491.11","175.33","3.0","","40","2"
"530371","8","139","2.16","1","3","668.52","170.33","2.0","0.25","32","3"
"534179","8","146","2.26","3","4","352.10","141.50","3.8","0.25","41","3"
"510543","8","59","0.92","0","0","","","","0.15","21","3"
"542316","8","97","1.50","0","2","","67.50","13.0","","24","3"
"531620","8","142","2.21","0","0","","","","","71","3"
"604355","8","108","1.69","2","3","155.97","299.33","3.0","0.35","32","2"
"533117","8","85","1.32","2","1","167.19","126.00","2.0","","51","3"
"512362","9","119","1.66","3","3","287.00","126.00","2.0","","32","3"
"514660","8","115","1.78","4","3","678.65","153.33","1.0","","41","3"
"562869","8","120","1.89","4","4","575.89","144.00","2.0","0.10","50","2"
"570862","8","113","1.76","0","1","","126.00","10.0","","78","2"
"520250","8","149","2.31","4","4","358.54","154.75","1.8","","56","3"
"454616","8","108","1.69","1","1","495.69","403.00","2.0","","45","4"
"537804","8","191","2.99","1","1","56.90","124.00","2.0","","21","3"
"560497","9","87","1.19","1","1","422.16","266.00","0.0","0.30","43","2"
"584115","8","173","13.95","2","3","4721.63","126.50","3.5","","37","2"
"519595","8","119","1.84","4","3","531.43","64.67","2.3","","43","3"
"567558","8","117","1.82","1","2","786.74","118.50","3.5","","37","2"
"519943","9","84","1.16","0","0","","","","","59","3"
"538691","8","174","2.70","3","4","228.06","162.50","4.0","","52","3"
"610294","9","109","1.51","2","2","710.43","240.00","0.5","0.30","53","2"
"513096","8","76","1.19","2","1","523.90","184.00","2.0","","30","3"
"469237","8","90","1.40","0","1","","256.00","3.0","","18","4"
"568602","9","164","5.44","3","3","372.15","62.33","2.0","0.25","36","2"
"594948","8","65","1.02","1","1","344.54","120.00","4.0","","65","2"
"577255","9","114","1.58","2","3","807.98","136.00","2.0","","46","2"
"513221","8","109","1.66","1","1","747.21","91.00","6.0","","32","3"
"558270","10","408","5.04","4","4","544.54","122.75","1.3","","45","2"
"541999","9","157","2.17","0","2","","128.50","16.5","","73","3"
"525415","9","151","2.07","3","3","444.87","104.67","3.0","","38","3"
"522800","8","127","1.98","4","4","440.57","193.50","4.0","","29","3"
"524929","9","128","1.77","4","4","480.39","302.00","2.5","","45","3"
"557762","9","583","30.20","3","4","32.00","148.00","8.7","","70","2"
"684510","8","102","1.59","1","3","37.12","183.33","5.3","","37","0"
"516841","8","111","1.74","1","1","794.63","443.00","3.0","","20","3"
"505172","8","322","16.89","3","3","4750.44","144.00","13.3","0.25","32","3"
"606094","8","156","2.43","4","4","252.97","141.75","1.8","","55","2"
"533129","8","137","2.11","4","4","258.94","207.25","2.8","0.10","39","3"
"523209","8","151","2.36","4","4","302.25","226.50","3.0","","50","3"
"539093","8","163","2.53","3","3","433.98","128.67","3.7","","54","3"
"579589","8","200","3.14","6","5","470.33","280.20","2.0","","50","2"
"763129","8","460","20.19","1","3","","144.67","6.7","0.23","56","0"
"657796","8","80","1.25","1","1","519.49","34.00","4.0","","42","1"
"537177","9","194","4.98","3","2","469.37","100.00","1.0","","57","3"
"612002","9","294","13.37","4","4","695.85","99.00","8.0","","44","1"
"548193","8","255","13.31","3","1","467.59","","","","18","2"
"621849","8","143","2.23","3","3","341.67","141.67","2.3","","53","1"
"527158","8","174","8.00","4","4","1843.55","233.75","5.3","","52","3"
"613386","8","81","1.24","0","0","","","","","19","1"
"725357","8","68","1.05","0","0","","","","0.20","46","0"
"482630","8","187","2.91","2","2","326.19","133.00","1.0","","31","4"
"527001","8","79","1.24","0","1","","89.00","16.0","","66","3"
"544868","8","139","2.18","2","1","495.22","56.00","2.0","","51","3"
"665887","8","158","2.45","3","3","592.59","92.67","5.3","","49","1"
"530801","8","111","1.74","2","3","652.24","243.00","2.0","","45","3"
"526782","8","106","1.65","2","2","259.39","144.50","2.5","","30","3"
"542194","8","87","1.34","3","1","431.61","105.00","2.0","","37","3"
"665746","8","374","18.61","3","2","644.74","190.00","3.0","","48","1"
"518281","8","143","2.21","4","3","471.78","173.33","2.3","","55","3"
"605004","8","140","2.17","3","3","473.48","72.00","2.3","","43","2"
