user_id,user_age,has_children,num_trips,traveler_type,perk,group_color
584001,18,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
522112,45,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
541001,42,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
532810,51,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
676570,47,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
547512,46,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
642820,49,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
699040,36,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
547037,35,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
577851,28,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
531868,60,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
597510,54,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
400275,56,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
511916,43,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
525175,86,False,0,Senior Traveler,"Comfortable itineraries, early check-in, tour discounts",🟪
535600,38,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
710489,38,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
535686,58,True,5,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
528372,25,False,0,Dreamer,"Promo codes for first booking, inspiring collections",🟥
558147,76,False,0,Senior Traveler,"Comfortable itineraries, early check-in, tour discounts",🟪
551718,34,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
650055,34,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
609228,57,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
498154,45,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
547938,27,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
519393,50,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
564495,50,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
543008,50,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
513742,32,False,0,Dreamer,"Promo codes for first booking, inspiring collections",🟥
517898,20,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
536652,27,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
509354,46,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
578824,34,True,5,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
565459,30,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
526789,30,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
531198,25,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
573423,22,False,0,Dreamer,"Promo codes for first booking, inspiring collections",🟥
577115,32,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
609763,19,False,0,Dreamer,"Promo codes for first booking, inspiring collections",🟥
538331,41,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
517397,36,True,5,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
571233,45,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
517735,49,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
539962,18,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
363535,31,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
570746,43,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
486671,56,False,5,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
656471,29,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
512704,31,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
515739,49,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
597498,59,True,5,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
549389,19,False,0,Dreamer,"Promo codes for first booking, inspiring collections",🟥
542036,42,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
520193,50,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
474546,53,False,5,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
509359,44,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
509822,39,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
704870,50,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
482424,41,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
543074,54,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
626558,33,True,0,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
548093,22,False,0,Dreamer,"Promo codes for first booking, inspiring collections",🟥
471946,46,False,0,Dreamer,"Promo codes for first booking, inspiring collections",🟥
595283,55,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
491925,54,True,5,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
511125,49,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
476393,52,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
556127,35,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
551448,48,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
543437,36,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
542976,44,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
576833,41,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
521060,40,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
520780,71,False,0,Senior Traveler,"Comfortable itineraries, early check-in, tour discounts",🟪
508964,26,True,0,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
529050,42,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
558920,45,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
533846,35,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
543927,38,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
525684,52,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
510511,49,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
438839,50,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
573147,43,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
571200,48,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
528735,50,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
559520,31,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
586721,18,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
562209,37,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
621085,50,False,0,Dreamer,"Promo codes for first booking, inspiring collections",🟥
558019,39,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
588797,45,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
550627,72,False,1,Senior Traveler,"Comfortable itineraries, early check-in, tour discounts",🟪
553938,45,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
558682,44,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
377411,38,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
594188,54,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
577930,47,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
571888,41,False,5,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
578947,49,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
525410,33,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
540718,42,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
536763,41,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
372970,35,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
540973,33,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
626318,56,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
515258,27,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
468370,34,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
610306,54,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
514370,44,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
528661,41,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
512943,47,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
531255,37,True,0,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
531073,33,True,3,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
473402,43,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
557887,25,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
549190,18,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
515947,32,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
505933,48,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
511504,35,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
582190,69,True,0,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
512173,49,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
563483,37,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
565251,35,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
519117,46,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
584034,40,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
539883,47,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
522607,45,True,2,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
505667,55,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
571864,38,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
547951,52,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
584030,54,False,4,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
567243,33,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
519529,26,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
540708,36,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
584288,38,False,5,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
606283,48,False,1,Dreamer,"Promo codes for first booking, inspiring collections",🟥
552192,39,True,4,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
582320,58,True,1,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
537926,71,False,0,Senior Traveler,"Comfortable itineraries, early check-in, tour discounts",🟪
504892,31,False,2,Dreamer,"Promo codes for first booking, inspiring collections",🟥
573926,25,False,0,Dreamer,"Promo codes for first booking, inspiring collections",🟥
530743,57,False,3,Young Frequent Traveler,"Personal recommendations, bonus miles",🟩
557956,65,False,1,Senior Traveler,"Comfortable itineraries, early check-in, tour discounts",🟪
565056,19,True,0,Family Traveler,"Discounts on family rooms, kids' activities, transfers",🟧
509892,68,False,0,Senior Traveler,"Comfortable itineraries, early check-in, tour discounts",🟪
602478,27,False,0,Dreamer,"Promo codes for first booking, inspiring collections",🟥
